





PK;NOMBRE;SUBTIPO;DESCRIPCION;FECHA;AUTORES;PDF;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
408795;"Mosaico mural";"Elemento de ornamentación";"Esta obra forma parte de una serie de esculturas y mosaicos decorativos realizados en el Poblado Mínimo de Vallecas, situado en Palomeras Bajas, con motivo de su remodelación integral (1979-1987), en la que se dedicó una especial atención a la creación de espacios públicos ajardinados, ornamentados y aptos para la convivencia. El equipo de arquitectos responsable de los trabajos: Jaime Alvear, Mariano Calle, José Manuel Pazos y Álvaro de la Peña, contó con la colaboración de la paisajista Sylvia Decorde y del escultor valenciano Javier Aleixandre, que coordinó la intervención de diversos artistas (escultores, ceramistas, paisajistas y pintores), que actuaron con absoluta libertad temática y creativa. Entre ellos destacan los nombres de Juan Bordes, Arcadio Blasco, Jesús Valverde y Joaquín Rubio Camín. Arcadio Blasco, ceramista alicantino autor de este relieve mural ubicado en el ajardinamiento principal, en torno al que se organiza el barrio, y junto a la escultura Un Pesonaje Importante de su misma autoría.";"1985";"BLASCO PASTOR, Arcadio";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408795.pdf?idMonumento=2a48091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2a48091d1b9c4510091d1b9c45102e085a0aRCRD";"Felipe de Diego";"Trav";"V";"";"";"";"";"";"MADRID";"MADRID";"";"PALOMERAS BAJAS";"PUENTE DE VALLECAS";"444161";"4470213";"40.37876344386258";"-3.6591035551084095";"";"";"";""; 
408796;"Mosaicos policromados";"Elemento de ornamentación";"Se trata de dos paneles cerámicos ornamentales, realizados por el artista Abel Cuerda, que adornan la entrada principal al antiguo Colegio Público Virgen de Guadalupe, hoy convertido en la sede de la FSGG o Fundación Secretariado General Gitano. Se encuentran situados a ambos lados de la escalera de acceso, adosados a las fachadas laterales.";"1984";"CUERDA, Abel";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408796.pdf?idMonumento=4a48091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4a48091d1b9c4510091d1b9c45102e085a0aRCRD";"Ahijones";"C";"V";"s/n";"";"";"";"";"MADRID";"MADRID";"";"PALOMERAS BAJAS";"PUENTE DE VALLECAS";"444261";"4470141";"40.3781125897833";"-3.6579074085272767";"";"";"";""; 
408387;"Móvil";"Escultura conceptual o abstracta";"El Museo de Escultura al Aire Libre de la Castellana nace de una idea que se fraguó simultáneamente con la realización del puente que une las calles de Eduardo Dato y Juan Bravo, y fue proyectado por los propios ingenieros autores del viaducto José Antonio Fernández Ordóñez y Julio Martínez Calzón, a los que se sumó el artista Eusebio Sempere que también había intervenido en elementos del puente como las barandillas. Mientras que esta obra de ingeniería se construyó entre 1968 y 1970, el Museo se abrió en 1972 con una breve muestra de la escultura de las vanguardias históricas y una gran representación de la generación de los años cincuenta que en aquel momento se hallaba en plena madurez y contaba con reconocimiento mundial.La obra 'Móvil' es consecuencia de la trayectoria artística de Eusebio Sempere Juan (1923–1985) y su interés por el cinetismo óptico y las interacciones entre luz, movimiento, tecnología y arte, pero es también el resultado de un empeño por llevar adelante este museo de esculturas, y de una colaboración con los ingenieros del puente para conseguir reunir la colección, y dotar de contenidos estéticos a unos espacios residuales difíciles de incorporar a la vida urbana con dignidad. Este escultor de Onil (Alicante), perteneció al grupo levantino Parpalló, moviéndose en los círculos artísticos franceses e internacionales tras sus estancias en París, Venecia, Sao Paulo y Estados Unidos. Además de las barandillas, también son obras suyas en este museo, los bancos de piedra artificial, la cascada y los prismas de luz.";"1972";"SEMPERE JUAN, Eusebio";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408387.pdf?idMonumento=8438091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8438091d1b9c4510091d1b9c45102e085a0aRCRD";"Castellana";"Pº";"V";"41";"";"";"";"";"MADRID";"MADRID";"";"LA CASTELLANA";"SALAMANCA";"441700";"4476043";"40.43298672063512";"-3.6873505223777814";"";"";"";""; 
409032;"Mujer con Espejo";"Escultura conceptual o abstracta";"La escultura 'Mujer con Espejo' se emplaza en la plaza de Colón, en la mediana del arranque de la calle de Génova, desde que en 1994 formara parte de una muestra de esculturas de Fernando Botero que temporalmente se exhibieron en el paseo de Recoletos. A raíz del éxito de la muestra, este artista colombiano oriundo de Medellín dejó tres obras en Madrid: vendió su 'Rapto de Europa' a AENA, que lo instaló en el Aeropuerto de Barajas, y su escultura 'La Mano' a la Fundación Telefónica, que la cedió durante diez años para su exhibición pública a la ciudad de Madrid, pudiendo contemplarse en la plaza de San Juan de la Cruz; y donó al Ayuntamiento de Madrid la 'Mujer con Espejo', última pieza de una edición de tres vaciados idénticos elegida por votación del público que asistió a la muestra de Recoletos. Este pintor y escultor de singular vida y obra empezó siendo autodidacta en su Medellín natal, consiguiendo su primer premio en 1951 en Bogotá, lo que le facilitó hacer viajes sucesivos y estancias a Barcelona, Madrid, París, Florencia, Ciudad de México y Nueva York, donde tuvo su primer gran éxito en 1957, y donde fijó su residencia a partir de 1961. Tiene obra pública instalada en las calles de cinco continentes, habiendo realizado grandes muestras de arte urbano en ciudades como París, Nueva York, Lisboa, Madrid, Florencia y el Cairo. El museo Antioquía de Medellín y el museo Botero de Bogotá tienen las mayores colecciones de obras de este artista.";"1995";"BOTERO ANGULO, Fernando";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409032.pdf?idMonumento=0b38091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=0b38091d1b9c4510091d1b9c45102e085a0aRCRD";"Colón";"Pza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"ALMAGRO";"";"441385";"4475205";"40.42541547828582";"-3.6909868124875027";"";"";"";""; 
409612;"Mujer sedente";"Estatua";"Figura trasladada desde los almacenes municipales al Parque del Retiro. Pertenecía junto con otras tres estatuas, al grupo escultórico de la Fuente de Juan de Villanueva, que adornaba la Glorieta de San Vicente y que en la actualidad se ubica el Paseo de Camoens en el Parque del Oeste, la cual fue fruto de un concurso de 1943, fallado a favor del arquitecto Víctor D&amp;rsquo;Ors y del escultor Santiago Costa.";"1943";"COSTA VAQUÉ, Santiago - D'ORS PÉREZ-PEIX, Víctor";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409612.pdf?idMonumento=0a18091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=0a18091d1b9c4510091d1b9c45102e085a0aRCRD";"";"";"V";"";"";"";"";"";"MADRID";"MADRID";"";"JERÓNIMOS";"RETIRO";"441683";"4474190";"40.41629279661326";"-3.6873809848930135";"";"";"";""; 
400036;"Muñoz Degraín";"Estatua";"Tras retirarse las muchas esculturas que antaño ornamentaban el jardín que precede a la Biblioteca Nacional –entre las que se contaban los grupos escultóricos “Hermanitos de Leche”, Medalla de Honor en la Exposición Nacional de 1926 del segoviano Aniceto Marinas; “San Juan de Dios”, réplica en mármol del yeso del malagueño E. Martín que ganó la Tercera Medalla en la Nacional de 1856; y “Sagunto”, que también obtuvo la de Honor en la de 1906, obra del tortosino Agustín Querol, autor asimismo del bajorrelieve de “San Francisco de Asís curando a los leprosos” de 1887, que fue Medalla de Oro en las exposiciones de Berlín, Munich y Viena; así como el monumento a Julio Antonio labrado por Victorio Macho tras su prematura muerte– ya sólo queda en su lugar el monumento al gran pintor valenciano Antonio Muñoz Degrain (1840–1924), Primera Medalla en la Exposición Nacional de 1884 con el célebre lienzo de “Los Amantes de Teruel” que se conserva en el Museo del Prado. La escultura, obra de su paisano el escultor José Capuz Mamano (1884–1964), fue erigida el mismo año de su muerte.";"1924";"CAPUZ MAMANO, José";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400036.pdf?idMonumento=cd18091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=cd18091d1b9c4510091d1b9c45102e085a0aRCRD";"Recoletos";"Pº";"V";"20";"";"";"";"";"MADRID";"MADRID";"";"RECOLETOS";"SALAMANCA";"441468";"4475084";"40.42433129513563";"-3.689997290012694";"";"";"";""; 
409885;"Mural bajo puente de Raimundo Fernández Villaverde";"Grupo Escultórico";"En 1986 la Gerencia de Urbanismo del Ayuntamiento de Madrid encargó al artista Jesús Núñez este grupo escultórico mediante concurso restringido, dentro de un programa municipal para mejorar la calidad ambiental y paisajística de algunos puentes y pasos subterráneos de la ciudad. La obra ocupa el frente lateral del espacio bajo el paso elevado de la calle Raimundo Fernández Villaverde sobre el Paseo de la Castellana. Quedó finalizada y se inauguró en octubre de 1987 por el entonces alcalde Juan Barranco. El autor, pintor, escultor y, sobre todo, grabador, Jesús Núñez, nacido en 1927, recibió en 1963 el gran premio de grabado en el II Certamen Nacional de Artes Plásticas y en 1970 el primer premio de arte en estampación de la Exposición Nacional de Arte Contemporáneo de Madrid. Es el creador e impulsor del Centro Internacional de la Estampa Contemporánea, convertido en 1997 en fundación CIEC.";"1986";"NÚÑEZ FERNÁNDEZ, Jesús";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409885.pdf?idMonumento=ee28091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=ee28091d1b9c4510091d1b9c45102e085a0aRCRD";"Raimundo Fernández Villaverde";"C";"V";"";"";"";"";"";"MADRID";"MADRID";"";"RÍOS ROSAS";"CHAMBERÍ";"441429";"4477722";"40.446211440440386";"-3.6919662287622717";"";"";"";""; 
400505;"Mural Capitán Haya, 41";"Elemento de ornamentación";"El mural se construyó como parte del edificio CAMPSA, para servir de revestimiento de un cuerpo bajo que crea  un contrapunto de volumen y textura con el resto del edificio concebido como volumen vertical y neutro de muro cortina de vidrio. El diseño se debe al poeta zaragozano y pintor abstracto perteneciente al grupo de 'El Paso', Manuel Viola, y la realización al ceramista gaditano de Arcos de la Frontera Andrés Galdeano, residente en Zaragoza y experto en la realización de grandes murales, además de otras obras de pequeño formato.";"1975";"GALDEANO, Andrés Sánchez Sanz de - VIOLA, Manuel";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400505.pdf?idMonumento=4358091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4358091d1b9c4510091d1b9c45102e085a0aRCRD";"Capitán Haya";"C";"V";"41";"";"";"";"";"MADRID";"MADRID";"";"CASTILLEJOS";"";"441293";"4479109";"40.460577989538805";"-3.6924320755895668";"";"";"";""; 
400537;"Mural El Árbol de la Vida";"Elemento de ornamentación";"El mural, ejecutado por el pintor y arquitecto Diego Moya, se incorpora en el testero del primer edificio del Grupo de Usera, el más próximo a la plaza Elíptica o de Fernández Ladreda, como un ornamento que mejora su perspectiva frontal. Se trata de una obra, patrocinada por el Instituto de la Vivienda de la Comunidad de Madrid e inaugurada en mayo 1993, que culmina los trabajos de rehabilitación de todo el conjunto de viviendas. Esta creación mereció un galardón en los premios anuales concedidos por el Ayuntamiento de Madrid.";"1992";"FERNÁNDEZ DE MOYA MARTÍN, Diego";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400537.pdf?idMonumento=6458091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6458091d1b9c4510091d1b9c45102e085a0aRCRD";"Marcelo Usera";"C";"V";"170";"";"";"";"";"MADRID";"MADRID";"";"MOSCARDÓ";"USERA";"439211";"4470771";"40.38530685853443";"-3.716201472875216";"";"";"";""; 
400165;"Mural La Paz";"Grupo Escultórico";"El mural se encuentra incorporado a uno de los edificios del conjunto sanitario La Paz, cercano a su acceso desde el paseo de la Castellana; la residencia fue finalizada en 1964 dentro de un Plan de Instalaciones Sanitarias que pretendía convertir los hospitales de agudos en hospitales de cuidados progresivos. Su nombre alude a la celebración en 1964 de los llamados por la Dictadura “25 Años de Paz”, en alusión a los transcurridos desde la finalización de la guerra civil con la victoria de las tropas “nacionales”, y está relacionado asimismo con los nombres elegidos para designar o rebautizar otros centros similares, sustituyendo las antiguas denominaciones más estrictamente vinculadas a aquel doloso acontecimiento. El nombre de la primitiva Ciudad Sanitaria, así como el tema de la Medicina, inspirarían igualmente la realización del mural, y también la de la estatua situada frente a éste, con la que comparte muchas similitudes formales y obra del mismo escultor, Carlos Ferreira de la Torre, que formó parte del grupo “Joven Escuela Madrileña” y fue autor, entre otras, de una serie de imágenes y esculturas para el Valle de los Caídos y del obelisco a Calvo Sotelo en la plaza de Castilla. Juan Antonio Gaya Nuño señalaría su escultura como marcada por las curvas y trascendentalmente hermética.";"1964";"FERREIRA DE LA TORRE, Carlos - MARCIDE ODRIOZOLA, Martín José";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400165.pdf?idMonumento=2138091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2138091d1b9c4510091d1b9c45102e085a0aRCRD";"Castellana";"Pº";"V";"261";"";"";"";"";"MADRID";"MADRID";"";"LA PAZ";"FUENCARRAL-EL PARDO";"441839";"4481325";"40.48057904669793";"-3.6861957726409855";"";"";"";""; 
408486;"Mural la Remonta";"Elemento conmemorativo, Lápida";"En el año 1985 se proyectó por el arquitecto Álvaro Hernández la ordenación de una parte del barrio de Tetuán comprendida entre las calles Bravo Murillo, Azucenas, M&amp;uuml;ller y capitán Blanco Argibay. Era el lugar donde hubo unas cocheras y tranvías y dos cuarteles consistentes en una unidad montada de la Policía Nacional y otro de caballería del Ejército conocido como “la Remonta”, que es el que dará nombre al lugar y a la gran plaza que centra el conjunto de viviendas y dotaciones que suturan y esponjan una trama de barrio históricamente interrumpida.Fue en su momento una operación urbana paradigmática de las ideas de recuperación urbana del Plan General de Madrid de 1985, y se inauguró en 1987 por el entonces alcalde Juan Barranco, como queda reflejado en el conjunto de placa y mural con alusiones equinas que decora el esquinazo izquierdo de la entrada Este a la plaza, desde la calle Bravo Murillo.";"1987";"RÍOS, S.";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408486.pdf?idMonumento=88b8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=88b8091d1b9c4510091d1b9c45102e085a0aRCRD";"Remonta";"Pza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"VALDEACEDERAS";"";"440902";"4479480";"40.463892394044166";"-3.6970780324129864";"";"";"";""; 
